timestamp_utc,asof_date,marketplace,sku,asin,our_price,buy_box_price,buy_box_channel,lowest_fba_price,lowest_fbm_price,offer_count_fba,offer_count_fbm,seller_detail_status,seller_detail_attempted_flag,seller_detail_offer_row_count,seller_detail_snapshot_ts_utc,retry_next_run_flag,list_price,list_price_currency,apparent_sale_amount_gbp,apparent_sale_pct,bsr,bsr_category,source,notes,buy_box_present_flag,outcome_known_flag,we_present_flag,seller_detail_resolution_status,seller_detail_retry_attempt_count,seller_detail_rotation_skip_count,seller_detail_empty_response_count,seller_detail_api_error_count,seller_detail_force_attempt_flag,seller_detail_retry_exhausted_flag,seller_detail_operator_reason
2026-05-05T23:45:00Z,2026-05-05,UK,VU-8KRA-QP5M,B0BNLWBLMV,12.93,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,W3-8FN7-FSP0,B004J71OSC,6.36,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,WE-1Z7L-SA2I,B08MVG9QZW,6.15,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,WJ-YHKC-EES5,B07CN7NRF7,9.0,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,X7-MY4W-H2I4,B00S9IXBVU,7.44,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,XE-YPAI-HX9F,B086ZD7MG6,9.03,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,XH-0LAE-FQO5,B00AOES9GE,6.45,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,XY-UM2X-TPS3,B003VTZAM0,11.83,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-05T23:45:00Z,2026-05-05,UK,YO-EKK2-FRCC,B00BWU7MNU,6.77,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,2G-AYBQ-TUQG,B002KFZKZ8,17.44,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,2T-07RT-8IMX,B07W65T6VT,18.47,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,2X-8XI7-C9T5,B07L6H9GZ2,9.99,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,4F-HT42-FD26,B010E25DI2,9.12,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,6Q-9G2A-IKVV,B000PSB13C,15.39,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,6V-EEC1-2S9Z,B06WW79DX5,6.65,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,714776,B001KYTW0O,5.47,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,714810,B002BX8ZFG,4.66,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,7L-OT45-7LYB,B01NBDFDBC,4.32,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,8L-INBX-OUTU,B016Y8SWZQ,8.96,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,8M-LM6B-F2Q5,B00D1V5FPU,5.0,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,8R-E0Y9-0LAU,B0BBHBX72C,67.28,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,8U-QPFH-3EKQ,B07T9WVBZ2,6.27,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,8W-I703-VOFQ,B074H6M7TW,18.31,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,9X-HL62-83C7,B00BEUFYE2,5.77,4.99,FBA,4.99,4.99,5,4,DETAIL_OK,1,9,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,A1-KSU1-GZMS,B07BC1CMDK,3.7,3.7,FBA,3.7,4.73,2,2,DETAIL_OK,1,4,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,A2-T2AC-TW3L,B006PFN3BW,10.88,10.8,FBM,10.88,10.8,2,12,DETAIL_OK,1,14,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,AK-OB6V-HIYD,B00IUKPVYM,4.45,4.86,FBA,4.86,4.82,2,13,DETAIL_OK,1,15,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,C6-XGZB-J6QA,B0083HIM7U,6.07,5.95,FBA,5.95,6.7,7,14,DETAIL_OK,1,20,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,CJ-X0SS-QOUW,B0CG234KW1,11.3,10.76,FBA,10.76,10.19,1,2,DETAIL_OK,1,3,2026-05-06T22:39:53Z,0,9.16,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,CN-NR50-TSFE,B0024I0DBW,19.27,23.99,FBM,24.95,23.99,1,6,DETAIL_OK,1,7,2026-05-06T22:39:53Z,0,15.83,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,CX-SMCH-4DYA,B0012B80HG,8.67,8.38,FBA,8.38,,6,,DETAIL_OK,1,6,2026-05-06T22:39:53Z,0,23.58,GBP,15.2,64.46,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,D0-C7C0-H6LN,B07F1MFWV1,7.31,,Unknown,7.31,,1,,DETAIL_OK,1,1,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,DC-K5WH-R7F5,B0073FT7FY,2.93,2.99,FBM,3.0,2.99,3,4,DETAIL_OK,1,7,2026-05-06T22:39:53Z,0,1.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,EV-CHU5-XU3G,B07QQDMJ6M,7.27,7.29,FBA,7.27,8.2,3,3,DETAIL_OK,1,6,2026-05-06T22:39:53Z,0,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,FA-LRV6-YRFW,B00BUY54DI,16.92,16.34,FBM,16.46,16.34,5,11,DETAIL_OK,1,16,2026-05-06T22:39:53Z,0,11.99,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,FB-6FW0-Z82Q,B005F5TRBI,6.6,5.0,FBA,5.0,5.0,2,4,DETAIL_OK,1,6,2026-05-06T22:39:53Z,0,13.3,GBP,8.3,62.41,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,GH-XAAE-HRU7,B072K2PG11,7.6,5.83,FBM,5.8,5.7,8,30,DETAIL_OK,1,20,2026-05-06T22:39:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,GJ-2OZK-0GCA,B0CS3VF4GK,33.0,,Unknown,,,,,DETAIL_EMPTY_RESPONSE,1,0,2026-05-06T22:39:53Z,1,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,GK-YI4S-C158,B0009JJZ8A,8.25,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,H6-E7MP-EBPD,B00000IU72,17.73,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,HS-R5IP-7E1C,B00LXM3PGK,5.04,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,JB-RGB6-LZOJ,B0001P0DLU,6.01,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,JE-D4LO-O2JD,B07JXBDGJB,7.6,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,L1-54EX-56YC,B09445GL1C,14.97,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,L3-ZQ8U-A7LQ,B004I2N5AS,17.37,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,L5-PF3B-WHU4,B09LDDFK4R,33.0,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,LP-QMNJ-J49G,B0CL5DHG37,4.32,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,LV-425G-BY4X,9188805646,26.28,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,MY-KL21-NMV5,B0913SVFD3,37.06,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,NN-TSZ1-X2RD,B093FQYQJH,7.34,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,OV-LVEL-DQL6,B08W25WKTN,15.37,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,R7-98IN-2PW8,B08CHKHTWX,5.7,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,RB-1O77-8969,B000X2F4II,8.5,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,RB-82FL-T88J,B0CJ8TNZ67,28.85,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,RI-VSUS-0YTD,B08MVGD2ND,6.94,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,RZ-6ZL9-CZ7J,B075XT2J8X,6.83,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,SE-UITZ-7CPY,B006SYGN9O,11.68,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,SU-JM8R-2U82,B09ST7SSLW,15.97,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,SZ-UL4K-SE7W,B002QGAF8S,9.75,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,TJ-6LOP-OPEU,B08P63MSS9,6.49,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,TK-E7QE-T40G,B000FPU2SK,8.44,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,U1-M5BM-8F5W,B0C9J86XCZ,22.07,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,US-AK96-YFSB,B002DPGTF0,4.52,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,VF-3T0K-DR5O,B08KFFY86W,5.03,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,VL-48KZ-J3F2,B07L8N2TC1,5.39,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,VU-8KRA-QP5M,B0BNLWBLMV,12.93,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,W3-8FN7-FSP0,B004J71OSC,6.36,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,WE-1Z7L-SA2I,B08MVG9QZW,6.15,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,WJ-YHKC-EES5,B07CN7NRF7,9.0,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,X7-MY4W-H2I4,B00S9IXBVU,7.44,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,XE-YPAI-HX9F,B086ZD7MG6,9.03,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,XH-0LAE-FQO5,B00AOES9GE,6.45,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,XY-UM2X-TPS3,B003VTZAM0,11.83,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-06T22:39:53Z,2026-05-06,UK,YO-EKK2-FRCC,B00BWU7MNU,6.77,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,2G-AYBQ-TUQG,B002KFZKZ8,17.44,11.2,FBA,11.2,15.2,18,2,DETAIL_OK,1,20,2026-05-07T23:26:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,2T-07RT-8IMX,B07W65T6VT,18.47,23.98,FBM,24.99,23.98,1,7,DETAIL_OK,1,8,2026-05-07T23:26:53Z,0,15.83,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,2X-8XI7-C9T5,B07L6H9GZ2,9.99,,Unknown,,,,,DETAIL_EMPTY_RESPONSE,1,0,2026-05-07T23:26:53Z,1,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,4F-HT42-FD26,B010E25DI2,9.12,9.12,FBA,9.12,9.12,2,9,DETAIL_OK,1,11,2026-05-07T23:26:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,6Q-9G2A-IKVV,B000PSB13C,15.39,11.0,FBM,10.67,11.0,1,3,DETAIL_OK,1,3,2026-05-07T23:26:53Z,0,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,6V-EEC1-2S9Z,B06WW79DX5,6.98,6.98,FBA,6.98,8.4,2,11,DETAIL_OK,1,13,2026-05-07T23:26:53Z,0,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,714776,B001KYTW0O,5.47,5.53,FBA,5.47,5.53,2,2,DETAIL_OK,1,4,2026-05-07T23:26:53Z,0,6.08,GBP,0.55,9.05,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,714810,B002BX8ZFG,4.66,4.66,FBA,4.66,,1,,DETAIL_OK,1,1,2026-05-07T23:26:53Z,0,5.66,GBP,1.0,17.67,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,7L-OT45-7LYB,B01NBDFDBC,4.78,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,8L-INBX-OUTU,B016Y8SWZQ,8.96,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,8M-LM6B-F2Q5,B00D1V5FPU,5.0,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,8R-E0Y9-0LAU,B0BBHBX72C,67.28,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,8U-QPFH-3EKQ,B07T9WVBZ2,6.27,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,8W-I703-VOFQ,B074H6M7TW,18.76,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,9X-HL62-83C7,B00BEUFYE2,5.77,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,A1-KSU1-GZMS,B07BC1CMDK,3.7,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,A2-T2AC-TW3L,B006PFN3BW,10.8,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,AK-OB6V-HIYD,B00IUKPVYM,4.45,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,C6-XGZB-J6QA,B0083HIM7U,6.07,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,CJ-X0SS-QOUW,B0CG234KW1,11.3,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,CN-NR50-TSFE,B0024I0DBW,19.27,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,CX-SMCH-4DYA,B0012B80HG,8.67,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,D0-C7C0-H6LN,B07F1MFWV1,7.31,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,DC-K5WH-R7F5,B0073FT7FY,2.93,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,EV-CHU5-XU3G,B07QQDMJ6M,7.27,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,FA-LRV6-YRFW,B00BUY54DI,16.92,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,FB-6FW0-Z82Q,B005F5TRBI,6.6,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,GH-XAAE-HRU7,B072K2PG11,7.6,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,GJ-2OZK-0GCA,B0CS3VF4GK,33.0,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,GK-YI4S-C158,B0009JJZ8A,8.25,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,H6-E7MP-EBPD,B00000IU72,17.73,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,HS-R5IP-7E1C,B00LXM3PGK,5.24,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,JB-RGB6-LZOJ,B0001P0DLU,6.01,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-05-07T23:26:53Z,2026-05-07,UK,JE-D4LO-O2JD,B07JXBDGJB,7.6,,,,,,,DETAIL_SKIPPED_ROTATION,0,0,,1,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
